[ 0.925  0.075]
[ 0.6099  0.3901]
[ 0.769  0.231]
[ 0.702  0.298]
[ 0.892  0.108]
[ 0.6725  0.3275]
[ 0.81975  0.18025]
[ 0.06379585  0.93620415]
[ 0.337  0.663]
[ 0.25875  0.74125]
[ 0.1205  0.8795]
[ 0.57575  0.42425]
[ 0.8215  0.1785]
[ 0.88  0.12]
[ 0.  1.]
[ 0.29175  0.70825]
[ 0.0212766  0.9787234]
[ 0.4285  0.5715]
[ 0.84  0.16]
[ 0.06823266  0.93176734]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.6965  0.3035]
[ 0.8  0.2]
[ 0.782  0.218]
[ 0.10325  0.89675]
[ 0.09886742  0.90113258]
[ 0.8515  0.1485]
[ 0.6755  0.3245]
[ 0.7125  0.2875]
[ 0.7655  0.2345]
[ 0.55825  0.44175]
[ 0.12726667  0.87273333]
[ 0.07142857  0.92857143]
[ 0.8285  0.1715]
[ 0.4295  0.5705]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.743  0.257]
[ 0.05379245  0.94620755]
[ 0.436  0.564]
[ 0.304  0.696]
[ 0.50775  0.49225]
[ 0.224  0.776]
[ 0.  1.]
[ 0.796  0.204]
[ 0.06823266  0.93176734]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.7795  0.2205]
[ 0.788  0.212]
[ 0.6605  0.3395]
[ 0.03263509  0.96736491]
[ 0.51225  0.48775]
[ 0.05379245  0.94620755]
[ 0.837  0.163]
[ 0.6965  0.3035]
[ 0.445  0.555]
[ 0.17263333  0.82736667]
[ 0.773  0.227]
[ 0.762  0.238]
[ 0.28975  0.71025]
[ 0.807  0.193]
[ 0.7935  0.2065]
[ 0.34866667  0.65133333]
[ 0.11354545  0.88645455]
[ 0.839  0.161]
[ 0.853  0.147]
[ 0.784  0.216]
[ 0.7645  0.2355]
[ 0.66  0.34]
[ 0.82  0.18]
[ 0.  1.]
[ 0.04735376  0.95264624]
[ 0.5745  0.4255]
[ 0.705  0.295]
[ 0.5545  0.4455]
[ 0.405  0.595]
[ 0.49279478  0.50720522]
[ 0.21675  0.78325]
[ 0.18594444  0.81405556]
[ 0.72  0.28]
[ 0.831  0.169]
[ 0.7565  0.2435]
[ 0.05050505  0.94949495]
[ 0.41075  0.58925]
[ 0.03263509  0.96736491]
[ 0.723  0.277]
[ 0.684  0.316]
[ 0.  1.]
[ 0.881  0.119]
[ 0.67083333  0.32916667]
[ 0.06823266  0.93176734]
[ 0.51978846  0.48021154]
[ 0.14814815  0.85185185]
[ 0.03263509  0.96736491]
[ 0.7335  0.2665]
[ 0.2804881  0.7195119]
[ 0.03263509  0.96736491]
[ 0.05050505  0.94949495]
[ 0.05379245  0.94620755]
[ 0.4295  0.5705]
[ 0.4325  0.5675]
[ 0.242  0.758]
[ 0.05379245  0.94620755]
[ 0.065075  0.934925]
[ 0.04545833  0.95454167]
[ 0.04735376  0.95264624]
[ 0.756  0.244]
[ 0.7725  0.2275]
[ 0.7905  0.2095]
[ 0.557  0.443]
[ 0.509  0.491]
[ 0.1885  0.8115]
[ 0.05379245  0.94620755]
[ 0.33333333  0.66666667]
[ 0.8085  0.1915]
[ 0.8735  0.1265]
[ 0.7575  0.2425]
[ 0.03263509  0.96736491]
[ 0.03333333  0.96666667]
[ 0.05800464  0.94199536]
[ 0.7875  0.2125]
[ 0.433  0.567]
[ 0.542  0.458]
[ 0.3685  0.6315]
[ 0.5795  0.4205]
[ 0.787  0.213]
[ 0.05379245  0.94620755]
[ 1.  0.]
[ 0.03263509  0.96736491]
[ 0.4295  0.5705]
[ 0.1345  0.8655]
[ 0.29083333  0.70916667]
[ 0.2885  0.7115]
[ 0.352  0.648]
[ 0.395  0.605]
[ 0.11580556  0.88419444]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.2885  0.7115]
[ 0.731  0.269]
[ 0.4315  0.5685]
[ 0.653  0.347]
[ 0.504  0.496]
[ 0.07052897  0.92947103]
[ 0.61375  0.38625]
[ 0.11764706  0.88235294]
[ 0.08333333  0.91666667]
[ 0.  1.]
[ 0.646  0.354]
[ 0.15925  0.84075]
[ 0.8525  0.1475]
[ 0.8105  0.1895]
[ 0.649  0.351]
[ 0.751  0.249]
[ 0.56875  0.43125]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.695  0.305]
[ 0.  1.]
[ 0.22316667  0.77683333]
[ 0.6355  0.3645]
[ 0.09701493  0.90298507]
[ 0.5605  0.4395]
[ 0.8925  0.1075]
[ 0.5925  0.4075]
[ 0.05379245  0.94620755]
[ 0.649  0.351]
[ 0.03263509  0.96736491]
[ 0.039801  0.960199]
[ 0.50025  0.49975]
[ 0.306  0.694]
[ 0.362  0.638]
[ 0.731  0.269]
[ 0.5735  0.4265]
[ 0.466625  0.533375]
[ 0.27725  0.72275]
[ 0.876  0.124]
[ 0.704  0.296]
[ 0.19825  0.80175]
[ 0.8995  0.1005]
[ 0.05379245  0.94620755]
[ 0.50703333  0.49296667]
[ 0.2265  0.7735]
[ 0.9435  0.0565]
[ 0.03263509  0.96736491]
[ 0.19816667  0.80183333]
[ 0.815  0.185]
[ 0.47275  0.52725]
[ 0.06379585  0.93620415]
[ 0.13775  0.86225]
[ 0.05703422  0.94296578]
[ 0.907  0.093]
[ 0.11675  0.88325]
[ 0.18125  0.81875]
[ 0.05379245  0.94620755]
[ 0.385  0.615]
[ 0.2315  0.7685]
[ 0.05379245  0.94620755]
[ 0.27825  0.72175]
[ 0.08333333  0.91666667]
[ 0.03263509  0.96736491]
[ 0.05379245  0.94620755]
[ 0.03263509  0.96736491]
[ 0.1287895  0.8712105]
[ 0.03263509  0.96736491]
[ 0.232  0.768]
[ 0.0664557  0.9335443]
[ 0.668  0.332]
[ 0.7145  0.2855]
[ 0.10126582  0.89873418]
[ 0.03263509  0.96736491]
[ 0.08695652  0.91304348]
[ 0.8455  0.1545]
[ 0.3665  0.6335]
[ 0.03263509  0.96736491]
[ 0.738  0.262]
[ 0.76  0.24]
[ 0.8325  0.1675]
[ 0.5005  0.4995]
[ 0.03333333  0.96666667]
[ 0.3515  0.6485]
[ 0.05050505  0.94949495]
[ 0.04735376  0.95264624]
[ 0.332  0.668]
[ 0.04477612  0.95522388]
[ 0.243  0.757]
[ 0.159  0.841]
[ 0.238125  0.761875]
[ 0.8075  0.1925]
[ 0.3705  0.6295]
[ 0.8315  0.1685]
[ 0.4135  0.5865]
[ 0.03263509  0.96736491]
[ 0.  1.]
[ 0.07872632  0.92127368]
[ 0.295  0.705]
[ 0.308  0.692]
[ 0.93  0.07]
[ 0.15625  0.84375]
[ 0.801  0.199]
[ 0.51108333  0.48891667]
[ 0.7645  0.2355]
[ 0.295  0.705]
[ 0.10154167  0.89845833]
[ 0.564  0.436]
[ 0.8935  0.1065]
[ 0.07692308  0.92307692]
[ 0.17283333  0.82716667]
[ 0.91  0.09]
[ 0.66725  0.33275]
[ 0.71975  0.28025]
[ 0.  1.]
[ 0.48041667  0.51958333]
[ 0.8135  0.1865]
[ 0.462  0.538]
[ 0.4255625  0.5744375]
[ 0.87  0.13]
[ 0.574  0.426]
[ 0.839  0.161]
[ 0.9165  0.0835]
[ 0.36266667  0.63733333]
[ 0.9245  0.0755]
[ 0.6585  0.3415]
[ 0.81  0.19]
[ 0.5695  0.4305]
[ 0.15625  0.84375]
[ 0.13257108  0.86742892]
[ 0.18495  0.81505]
[ 0.8425  0.1575]
[ 0.935  0.065]
[ 0.621  0.379]
[ 0.9045  0.0955]
[ 0.  1.]
[ 0.942  0.058]
[ 0.28916667  0.71083333]
[ 0.693  0.307]
[ 0.40575  0.59425]
[ 0.03263509  0.96736491]
[ 0.16833333  0.83166667]
[ 0.14629167  0.85370833]
[ 0.0935  0.9065]
[ 0.611  0.389]
[ 0.7005  0.2995]
[ 0.825  0.175]
[ 0.5205625  0.4794375]
[ 0.25806936  0.74193064]
[ 0.53008333  0.46991667]
[ 0.25  0.75]
[ 0.265  0.735]
[ 0.539  0.461]
[ 0.442  0.558]
[ 0.924  0.076]
[ 0.05703422  0.94296578]
[ 0.6765  0.3235]
[ 0.5155  0.4845]
[ 0.28196667  0.71803333]
[ 0.10942647  0.89057353]
[ 0.5945  0.4055]
[ 0.306  0.694]
[ 0.937  0.063]
[ 0.8595  0.1405]
[ 0.2645  0.7355]
[ 0.5245  0.4755]
[ 0.21867692  0.78132308]
[ 0.2  0.8]
[ 0.7825  0.2175]
[ 0.  1.]
[ 0.2745  0.7255]
[ 0.861  0.139]
[ 0.3764375  0.6235625]
[ 0.22875  0.77125]
[ 0.36498611  0.63501389]
[ 0.8185  0.1815]
[ 0.5155  0.4845]
[ 0.925  0.075]
[ 0.7705  0.2295]
[ 0.03846154  0.96153846]
[ 0.1785  0.8215]
[ 0.1955  0.8045]
[ 0.4535  0.5465]
[ 0.16666667  0.83333333]
[ 0.899  0.101]
[ 0.863  0.137]
[ 0.47766667  0.52233333]
[ 0.4405  0.5595]
[ 1.  0.]
[ 0.32458333  0.67541667]
[ 0.239  0.761]
[ 0.839  0.161]
[ 0.7755  0.2245]
[ 0.819  0.181]
[ 0.45275  0.54725]
[ 0.303  0.697]
[ 0.435  0.565]
[ 0.302  0.698]
[ 0.11613333  0.88386667]
[ 0.771  0.229]
[ 0.05379245  0.94620755]
[ 0.45  0.55]
[ 0.1915  0.8085]
[ 0.08952083  0.91047917]
[ 0.8965  0.1035]
[ 0.52  0.48]
[ 0.417  0.583]
[ 0.9155  0.0845]
[ 0.7045  0.2955]
[ 0.43414286  0.56585714]
[ 0.8455  0.1545]
[ 0.712  0.288]
[ 0.902  0.098]
[ 0.4385  0.5615]
[ 0.923  0.077]
[ 0.746  0.254]
[ 0.585  0.415]
[ 0.331  0.669]
[ 0.8065  0.1935]
[ 0.8645  0.1355]
[ 0.818  0.182]
[ 0.6745  0.3255]
[ 0.05703422  0.94296578]
[ 0.793  0.207]
[ 0.  1.]
[ 0.7825  0.2175]
[ 0.457  0.543]
[ 0.  1.]
[ 0.9115  0.0885]
[ 0.03263509  0.96736491]
[ 0.562  0.438]
[ 0.66875  0.33125]
[ 0.316  0.684]
[ 0.  1.]
[ 0.7935  0.2065]
[ 0.707  0.293]
[ 0.05263158  0.94736842]
[ 0.958  0.042]
[ 0.29225  0.70775]
[ 0.825125  0.174875]
[ 0.25785714  0.74214286]
[ 0.4015  0.5985]
[ 0.9295  0.0705]
[ 0.6665  0.3335]
[ 0.122875  0.877125]
[ 0.5335  0.4665]
[ 0.07075  0.92925]
[ 0.948  0.052]
[ 0.9285  0.0715]
[ 0.86925  0.13075]
[ 0.06972123  0.93027877]
[ 0.592  0.408]
[ 0.4405  0.5595]
[ 0.7905  0.2095]
[ 0.  1.]
[ 0.  1.]
[ 0.686  0.314]
[ 0.431  0.569]
[ 0.798  0.202]
[ 0.03263509  0.96736491]
[ 0.9455  0.0545]
[ 0.5265  0.4735]
[ 0.5535  0.4465]
[ 0.03263509  0.96736491]
[ 0.12941667  0.87058333]
[ 0.0664557  0.9335443]
[ 0.52  0.48]
[ 0.779  0.221]
[ 0.6765  0.3235]
[ 0.20316477  0.79683523]
[ 0.  1.]
[ 0.86  0.14]
[ 0.11461786  0.88538214]
[ 0.915  0.085]
[ 0.588  0.412]
[ 0.8065  0.1935]
[ 0.607  0.393]
[ 0.09375  0.90625]
[ 0.2115  0.7885]
[ 0.505  0.495]
[ 0.18624739  0.81375261]
[ 0.908  0.092]
[ 0.5295  0.4705]
[ 0.7405  0.2595]
[ 0.66375  0.33625]
[ 0.838  0.162]
[ 0.7905  0.2095]
[ 0.27287179  0.72712821]
[ 0.  1.]
[ 0.06823266  0.93176734]
[ 0.2915  0.7085]
[ 0.6105  0.3895]
[ 0.02489627  0.97510373]
[ 0.  1.]
[ 0.477  0.523]
[ 0.3675  0.6325]
[ 0.06811142  0.93188858]
[ 0.624  0.376]
[ 0.325  0.675]
[ 0.737  0.263]
[ 0.7465  0.2535]
[ 0.7995  0.2005]
[ 0.8835  0.1165]
[ 0.8665  0.1335]
[ 0.908  0.092]
[ 0.6225  0.3775]
[ 0.811  0.189]
[ 0.8535  0.1465]
[ 0.374  0.626]
[ 0.915  0.085]
[ 0.279  0.721]
[ 0.15638333  0.84361667]
[ 0.1210625  0.8789375]
[ 0.5325  0.4675]
[ 0.797  0.203]
[ 0.782  0.218]
[ 0.20570238  0.79429762]
[ 0.66666667  0.33333333]
[ 0.  1.]
[ 0.25066667  0.74933333]
[ 0.667  0.333]
[ 0.829  0.171]
[ 0.392  0.608]
[ 0.8505  0.1495]
[ 0.31941667  0.68058333]
[ 0.9455  0.0545]
[ 0.15625  0.84375]
[ 0.7975  0.2025]
[ 0.7755  0.2245]
[ 0.27385  0.72615]
[ 0.06682028  0.93317972]
[ 0.465  0.535]
[ 0.7905  0.2095]
[ 0.07023411  0.92976589]
[ 0.912  0.088]
[ 0.28571429  0.71428571]
[ 0.6795  0.3205]
[ 0.863  0.137]
[ 0.6695  0.3305]
[ 0.426  0.574]
[ 0.9555  0.0445]
[ 0.852  0.148]
[ 0.8955  0.1045]
[ 0.51  0.49]
[ 0.941  0.059]
[ 0.843  0.157]
[ 0.9105  0.0895]
[ 0.5635  0.4365]
[ 0.5855  0.4145]
[ 0.9435  0.0565]
[ 0.5245  0.4755]
[ 0.21475  0.78525]
[ 0.75125  0.24875]
[ 0.244  0.756]
[ 0.5795  0.4205]
[ 0.06379585  0.93620415]
[ 0.6416  0.3584]
[ 0.9105  0.0895]
[ 0.8185  0.1815]
[ 0.552  0.448]
[ 0.704  0.296]
[ 0.9025  0.0975]
[ 0.61  0.39]
[ 0.89475  0.10525]
[ 0.2345  0.7655]
[ 0.11833333  0.88166667]
[ 0.11111111  0.88888889]
[ 0.03508772  0.96491228]
[ 0.85625  0.14375]
[ 0.765  0.235]
[ 0.04997448  0.95002552]
[ 0.62475  0.37525]
[ 0.0995  0.9005]
[ 0.7615  0.2385]
[ 0.562  0.438]
[ 0.8775  0.1225]
[ 0.25  0.75]
[ 0.4925  0.5075]
[ 0.6125  0.3875]
[ 0.  1.]
[ 0.1905  0.8095]
[ 0.566  0.434]
[ 0.6305  0.3695]
[ 0.327  0.673]
[ 0.9265  0.0735]
[ 0.6905  0.3095]
[ 0.5005  0.4995]
[ 0.232  0.768]
[ 0.8845  0.1155]
[ 0.08333333  0.91666667]
[ 0.35  0.65]
[ 0.835  0.165]
[ 0.762  0.238]
[ 0.36775  0.63225]
[ 0.8375  0.1625]
[ 0.  1.]
[ 0.6575  0.3425]
[ 0.296  0.704]
[ 0.9395  0.0605]
[ 0.23332051  0.76667949]
[ 0.889  0.111]
[ 0.03263509  0.96736491]
[ 0.78075  0.21925]
[ 0.2313329  0.7686671]
[ 0.67775  0.32225]
[ 0.13144743  0.86855257]
[ 0.8445  0.1555]
[ 0.9105  0.0895]
[ 0.6105  0.3895]
[ 0.867  0.133]
[ 0.16666667  0.83333333]
[ 0.03263509  0.96736491]
[ 0.8  0.2]
[ 0.  1.]
[ 0.3555  0.6445]
[ 0.7785  0.2215]
[ 0.07925  0.92075]
[ 0.05521472  0.94478528]
[ 0.3125  0.6875]
[ 0.863  0.137]
[ 0.77  0.23]
[ 0.17925  0.82075]
[ 0.8805  0.1195]
[ 0.6955  0.3045]
[ 0.0835  0.9165]
[ 0.89  0.11]
[ 0.  1.]
[ 0.728  0.272]
[ 0.7875  0.2125]
[ 0.576  0.424]
[ 0.14985753  0.85014247]
[ 0.18016667  0.81983333]
[ 0.40825  0.59175]
[ 0.5495  0.4505]
[ 0.06477733  0.93522267]
[ 0.32725  0.67275]
[ 0.776  0.224]
[ 0.73125  0.26875]
[ 0.7055  0.2945]
[ 0.923  0.077]
[ 0.8895  0.1105]
[ 0.  1.]
[ 0.13618651  0.86381349]
[ 0.938  0.062]
[ 0.04  0.96]
[ 0.05379245  0.94620755]
[ 0.251  0.749]
[ 0.03263509  0.96736491]
[ 0.533  0.467]
[ 0.03263509  0.96736491]
[ 0.25  0.75]
[ 0.12665093  0.87334907]
[ 0.05703422  0.94296578]
[ 0.375  0.625]
[ 0.  1.]
[ 0.  1.]
[ 0.28675  0.71325]
[ 0.9615  0.0385]
[ 0.526  0.474]
[ 0.12408333  0.87591667]
[ 0.3435  0.6565]
[ 0.03263509  0.96736491]
[ 0.07023411  0.92976589]
[ 0.559  0.441]
[ 0.499  0.501]
[ 0.38125  0.61875]
[ 0.338  0.662]
[ 0.8295  0.1705]
[ 0.2155  0.7845]
[ 0.03263509  0.96736491]
[ 0.04735376  0.95264624]
[ 0.89  0.11]
[ 0.02857143  0.97142857]
[ 0.03263509  0.96736491]
[ 0.05703422  0.94296578]
[ 0.11972619  0.88027381]
[ 0.0625  0.9375]
[ 0.7335  0.2665]
[ 0.12166667  0.87833333]
[ 0.6005  0.3995]
[ 0.838  0.162]
[ 0.318625  0.681375]
[ 0.3255  0.6745]
[ 0.8405  0.1595]
[ 0.19725  0.80275]
[ 0.4725  0.5275]
[ 0.24795833  0.75204167]
[ 0.3305  0.6695]
[ 0.06477733  0.93522267]
[ 0.865  0.135]
[ 0.2125  0.7875]
[ 0.35483036  0.64516964]
[ 0.6405  0.3595]
[ 0.07922619  0.92077381]
[ 0.16375  0.83625]
[ 0.57016667  0.42983333]
[ 0.05379245  0.94620755]
[ 0.3125  0.6875]
[ 0.4185  0.5815]
[ 0.8005  0.1995]
[ 0.0845  0.9155]
[ 0.647125  0.352875]
[ 0.04  0.96]
[ 0.743  0.257]
[ 0.16666667  0.83333333]
[ 0.02857143  0.97142857]
[ 0.05940873  0.94059127]
[ 0.191  0.809]
[ 0.28933333  0.71066667]
[ 0.  1.]
[ 0.05379245  0.94620755]
[ 0.21215  0.78785]
[ 0.8795  0.1205]
[ 0.08375  0.91625]
[ 0.817  0.183]
[ 0.816  0.184]
[ 0.3915  0.6085]
[ 0.32058333  0.67941667]
[ 0.887  0.113]
[ 0.677  0.323]
[ 0.8045  0.1955]
[ 0.773  0.227]
[ 0.582  0.418]
[ 0.2925  0.7075]
[ 0.299  0.701]
[ 0.7275  0.2725]
[ 0.905  0.095]
[ 0.907  0.093]
[ 0.344  0.656]
[ 0.829  0.171]
[ 0.8405  0.1595]
[ 0.647  0.353]
[ 0.7345  0.2655]
[ 0.788  0.212]
[ 0.8575  0.1425]
[ 0.828  0.172]
[ 0.7505  0.2495]
[ 0.913  0.087]
[ 0.5585  0.4415]
[ 0.2128125  0.7871875]
[ 0.03263509  0.96736491]
[ 0.0664557  0.9335443]
[ 0.907  0.093]
[ 0.33075  0.66925]
[ 0.  1.]
[ 0.416  0.584]
[ 0.09016393  0.90983607]
[ 0.32225  0.67775]
[ 0.24  0.76]
[ 0.11683333  0.88316667]
[ 0.8285  0.1715]
[ 0.61  0.39]
[ 0.838  0.162]
[ 0.7875  0.2125]
[ 0.59  0.41]
[ 0.69  0.31]
[ 0.952  0.048]
[ 0.  1.]
[ 0.906  0.094]
[ 0.6945  0.3055]
[ 0.58825  0.41175]
[ 0.324  0.676]
[ 0.  1.]
[ 0.58683333  0.41316667]
[ 0.88875  0.11125]
[ 0.8405  0.1595]
[ 0.  1.]
[ 0.55  0.45]
[ 0.757  0.243]
[ 0.16175  0.83825]
[ 0.821  0.179]
[ 0.511  0.489]
[ 0.76  0.24]
[ 0.225  0.775]
[ 0.09604167  0.90395833]
[ 0.643  0.357]
[ 0.6505  0.3495]
[ 0.13220833  0.86779167]
[ 0.9205  0.0795]
[ 0.858  0.142]
[ 0.7675  0.2325]
[ 0.3645  0.6355]
[ 0.8725  0.1275]
[ 0.29785  0.70215]
[ 0.53675  0.46325]
[ 0.348  0.652]
[ 0.931  0.069]
[ 0.726  0.274]
[ 0.924  0.076]
[ 0.19405357  0.80594643]
[ 0.634  0.366]
[ 0.33275526  0.66724474]
[ 0.7695  0.2305]
[ 0.724  0.276]
[ 0.8065  0.1935]
[ 0.9025  0.0975]
[ 0.937  0.063]
[ 0.  1.]
[ 0.912  0.088]
[ 0.03263509  0.96736491]
[ 0.879  0.121]
[ 0.906  0.094]
[ 0.9575  0.0425]
[ 0.2185  0.7815]
[ 0.546  0.454]
[ 0.8145  0.1855]
[ 0.146125  0.853875]
[ 0.4195  0.5805]
[ 0.323  0.677]
[ 0.227  0.773]
[ 0.38066667  0.61933333]
[ 0.08695652  0.91304348]
[ 0.603625  0.396375]
[ 0.51675  0.48325]
[ 0.849  0.151]
[ 0.2705  0.7295]
[ 0.5245  0.4755]
[ 0.927  0.073]
[ 0.657  0.343]
[ 0.782  0.218]
[ 0.864  0.136]
[ 0.3765  0.6235]
[ 0.193  0.807]
[ 0.705  0.295]
[ 0.  1.]
[ 0.  1.]
[ 0.891  0.109]
[ 0.563  0.437]
[ 0.7025  0.2975]
[ 0.264  0.736]
[ 0.9265  0.0735]
[ 0.319375  0.680625]
[ 0.633  0.367]
[ 0.8935  0.1065]
[ 0.8605  0.1395]
[ 0.07020146  0.92979854]
[ 0.782  0.218]
[ 0.190725  0.809275]
[ 0.33825  0.66175]
[ 0.2615  0.7385]
[ 0.866  0.134]
[ 0.9  0.1]
[ 0.20576667  0.79423333]
[ 0.55125  0.44875]
[ 0.12083333  0.87916667]
[ 0.1287  0.8713]
[ 0.361  0.639]
[ 0.4755  0.5245]
[ 0.896  0.104]
[ 0.228  0.772]
[ 0.504  0.496]
[ 0.151  0.849]
[ 0.03263509  0.96736491]
[ 0.12625  0.87375]
[ 0.7215  0.2785]
[ 0.6095  0.3905]
[ 0.05882353  0.94117647]
[ 0.44444444  0.55555556]
[ 0.17153846  0.82846154]
[ 0.8625  0.1375]
[ 0.03263509  0.96736491]
[ 0.22  0.78]
[ 0.8685  0.1315]
[ 0.8715  0.1285]
[ 0.8545  0.1455]
[ 0.3275  0.6725]
[ 0.4575  0.5425]
[ 0.747  0.253]
[ 0.7805  0.2195]
[ 0.692  0.308]
[ 0.09960833  0.90039167]
[ 0.71025  0.28975]
[ 0.4251  0.5749]
[ 0.8375  0.1625]
[ 0.41  0.59]
[ 0.9145  0.0855]
[ 0.8515  0.1485]
[ 0.19940833  0.80059167]
[ 0.458  0.542]
[ 0.125  0.875]
[ 0.8855  0.1145]
[ 0.3275  0.6725]
[ 0.06837607  0.93162393]
[ 0.12475  0.87525]
[ 0.43  0.57]
[ 0.888  0.112]
[ 0.857  0.143]
[ 0.017  0.983]
[ 0.06451613  0.93548387]
[ 0.  1.]
[ 0.178  0.822]
[ 0.5115  0.4885]
[ 0.3905  0.6095]
[ 0.  1.]
[ 0.4175  0.5825]
[ 0.8945  0.1055]
[ 0.657  0.343]
[ 0.7655  0.2345]
[ 0.5905  0.4095]
[ 0.16416667  0.83583333]
[ 0.7805  0.2195]
[ 0.9185  0.0815]
[ 0.7895  0.2105]
[ 0.3705  0.6295]
[ 0.19054167  0.80945833]
[ 0.2875  0.7125]
[ 0.833  0.167]
[ 0.234  0.766]
[ 0.515125  0.484875]
[ 0.742  0.258]
[ 0.9335  0.0665]
[ 0.51666667  0.48333333]
[ 0.9575  0.0425]
[ 0.803  0.197]
[ 0.8675  0.1325]
[ 0.12470833  0.87529167]
[ 0.306  0.694]
[ 0.547  0.453]
[ 0.33975  0.66025]
[ 0.439  0.561]
[ 0.125  0.875]
[ 0.176  0.824]
[ 0.1545  0.8455]
[ 0.5285  0.4715]
[ 0.659  0.341]
[ 0.19566667  0.80433333]
[ 0.3895  0.6105]
[ 0.09260515  0.90739485]
[ 0.14241667  0.85758333]
[ 0.8  0.2]
[ 0.19171667  0.80828333]
[ 0.6775  0.3225]
[ 0.69  0.31]
[ 0.25607143  0.74392857]
[ 0.03263509  0.96736491]
[ 0.07070707  0.92929293]
[ 0.433  0.567]
[ 0.6055  0.3945]
[ 0.582  0.418]
[ 0.2805  0.7195]
[ 0.8935  0.1065]
[ 0.429  0.571]
[ 0.0800881  0.9199119]
[ 0.8895  0.1105]
[ 0.705  0.295]
[ 0.05882353  0.94117647]
[ 0.1445  0.8555]
[ 0.04477612  0.95522388]
[ 0.2  0.8]
[ 0.8445  0.1555]
[ 0.7605  0.2395]
[ 0.399  0.601]
[ 0.03263509  0.96736491]
[ 0.11538462  0.88461538]
[ 0.9445  0.0555]
[ 0.927  0.073]
[ 0.5995  0.4005]
[ 0.7745  0.2255]
[ 0.32258333  0.67741667]
[ 0.0664557  0.9335443]
[ 0.84  0.16]
[ 0.8525  0.1475]
[ 0.6345  0.3655]
[ 0.6715  0.3285]
[ 0.093  0.907]
[ 0.06496154  0.93503846]
[ 0.76725  0.23275]
[ 0.882  0.118]
[ 0.02858889  0.97141111]
[ 0.2205  0.7795]
[ 0.34883333  0.65116667]
[ 0.871  0.129]
[ 0.614  0.386]
[ 0.  1.]
[ 0.03263509  0.96736491]
[ 0.432  0.568]
[ 0.14285714  0.85714286]
[ 0.377  0.623]
[ 0.6605  0.3395]
[ 0.06439394  0.93560606]
[ 0.523  0.477]
[ 0.05379245  0.94620755]
[ 0.05800464  0.94199536]
[ 0.191  0.809]
[ 0.679  0.321]
[ 0.388  0.612]
[ 0.43636667  0.56363333]
[ 0.9355  0.0645]
[ 0.1952  0.8048]
[ 0.06837607  0.93162393]
[ 0.05263158  0.94736842]
[ 0.0664557  0.9335443]
[ 0.221  0.779]
[ 0.954  0.046]
[ 0.838  0.162]
[ 0.39283333  0.60716667]
[ 0.288  0.712]
[ 0.36788636  0.63211364]
[ 0.  1.]
[ 0.4695  0.5305]
[ 0.3855  0.6145]
[ 0.24  0.76]
[ 0.03263509  0.96736491]
[ 0.853  0.147]
[ 0.11501389  0.88498611]
[ 0.5945  0.4055]
[ 0.6715  0.3285]
[ 0.6295  0.3705]
[ 0.9385  0.0615]
[ 0.6175  0.3825]
[ 0.37158333  0.62841667]
[ 0.13557692  0.86442308]
[ 0.8785  0.1215]
[ 0.3735  0.6265]
[ 0.885  0.115]
[ 0.896  0.104]
[ 0.20525  0.79475]
[ 0.7025  0.2975]
[ 0.15328571  0.84671429]
[ 0.6185  0.3815]
[ 0.16666667  0.83333333]
[ 0.11111111  0.88888889]
[ 0.61  0.39]
[ 0.08075  0.91925]
[ 0.721  0.279]
[ 0.943  0.057]
[ 0.288  0.712]
[ 0.21166667  0.78833333]
[ 0.866  0.134]
[ 0.03263509  0.96736491]
[ 0.5525  0.4475]
[ 0.829  0.171]
[ 0.5115  0.4885]
[ 0.3755  0.6245]
[ 0.6195  0.3805]
[ 0.473  0.527]
[ 0.28  0.72]
[ 0.5835  0.4165]
[ 0.55516667  0.44483333]
[ 0.7395  0.2605]
[ 0.787  0.213]
[ 0.899  0.101]
[ 0.22766667  0.77233333]
[ 0.382  0.618]
[ 0.119  0.881]
[ 0.3785  0.6215]
[ 0.029125  0.970875]
[ 0.8195  0.1805]
[ 0.5125  0.4875]
[ 0.6825  0.3175]
[ 0.196  0.804]
[ 0.3555  0.6445]
[ 0.66475  0.33525]
[ 0.03263509  0.96736491]
[ 0.03263509  0.96736491]
[ 0.16647596  0.83352404]
[ 0.  1.]
[ 0.  1.]
[ 0.  1.]
[ 0.3466  0.6534]
[ 0.851  0.149]
[ 0.  1.]
[ 0.07936508  0.92063492]
[ 0.4935  0.5065]
[ 0.  1.]
[ 0.06735  0.93265]
[ 0.2255  0.7745]
[ 0.30716667  0.69283333]
[ 0.302  0.698]
[ 0.  1.]
[ 0.09090909  0.90909091]
[ 0.4105  0.5895]
[ 0.15625  0.84375]
[ 0.3875  0.6125]
[ 0.05800464  0.94199536]
[ 0.  1.]
[ 0.44033333  0.55966667]
[ 0.63  0.37]
[ 0.  1.]
[ 0.38  0.62]
[ 0.  1.]
[ 0.28571429  0.71428571]
